folder,file,zone,temp,temp_max,ach,ehf
cluster02,single_02890,0,24.84804580464669,32.474181301579655,4.4691874374634795,0.5903846153846154
cluster02,single_02891,1,26.60138868481068,33.93029601198411,14.870703721724583,0.6942307692307692
cluster02,single_02892,2,22.317451092210323,27.01061942495077,5.567564422801667,0.3211538461538462
cluster02,single_02893,3,26.89531880474956,37.146273466518466,16.708136728571073,0.7553846153846154
cluster02,single_02894,4,25.504468338997793,33.71996454802688,5.6939618821164775,0.5915384615384616
cluster02,single_02895,5,26.962589212612254,37.00670860215185,31.22336799648001,0.8396153846153847
cluster02,single_02896,6,24.825620741258128,34.330313631566455,30.264823981911434,0.43423076923076925
cluster02,single_02897,7,24.136645538237744,32.7707936643636,24.087794620100684,0.4626923076923077
cluster02,single_02898,8,23.22316989901539,27.620652748819662,5.985880332125503,0.10346153846153847
cluster02,single_02899,9,24.777837820268704,32.838111766218965,3.9853249399530517,0.4519230769230769
cluster02,single_02900,0,24.505232451271016,33.16435534353961,52.49584492826017,0.39384615384615385
cluster02,single_02901,1,23.071777798201545,28.01557274995037,5.315173225359573,0.5011538461538462
cluster02,single_02902,2,31.81251539240758,39.139695407600286,0.6201395615768591,0.9996153846153846
cluster02,single_02903,3,26.08980471188815,33.39903563123452,9.763839180436129,0.6338461538461538
cluster02,single_02904,4,26.22732858753126,34.04217119044587,12.047574120848079,0.7488461538461538
cluster02,single_02905,5,27.247713158542965,37.6826009766712,15.710574212689204,0.7865384615384615
cluster02,single_02906,6,24.49214062887392,33.46780390920182,9.149981666265715,0.4026923076923077
cluster02,single_02907,7,25.57909648026436,33.88536476012413,10.357749364899606,0.6665384615384615
cluster02,single_02908,8,23.369189192198263,27.759163578112823,4.728106401746714,0.1519230769230769
cluster02,single_02909,9,23.27241203218226,27.08410370165016,1.3262597281691824,0.21115384615384616
cluster02,single_02910,0,26.256955285739117,33.569808756926285,8.977914088142747,0.6569230769230769
cluster02,single_02911,1,27.780613944208547,38.46089018182145,11.146743102868452,0.7769230769230769
cluster02,single_02912,2,26.157676720786817,34.414927613102805,3.0281739383035413,0.6738461538461539
cluster02,single_02913,3,26.25801949315956,34.021870166577116,12.997300465146408,0.6953846153846154
cluster02,single_02914,4,25.36752912892582,33.26556619275595,6.421826518773369,0.6453846153846153
cluster02,single_02915,5,23.105027297193274,27.67386974338937,2.80280461451774,0.1076923076923077
cluster02,single_02916,6,24.84264289142107,31.511346573787797,5.468339608836787,0.5111538461538462
cluster02,single_02917,7,23.756589944488233,29.397589499668992,7.285205581850418,0.29384615384615387
cluster02,single_02918,8,22.694702148574798,28.989795172844552,9.92347491052496,0.21423076923076922
cluster02,single_02919,9,22.923091827771064,27.399669301131482,6.375307122572035,0.10923076923076923
cluster02,single_02920,0,27.99581009403174,38.02892890609907,5.714363105340554,0.9288461538461539
cluster02,single_02921,1,23.70315250471174,29.82813841624281,8.946249414908053,0.2907692307692308
cluster02,single_02922,2,31.68842529983253,38.6935602464294,1.467437516009357,0.9969230769230769
cluster02,single_02923,3,23.468234569892555,27.29335845014637,0.6649660639152641,0.2742307692307692
cluster02,single_02924,4,27.036153547227933,34.14839516783435,4.739396498712391,0.8496153846153847
cluster02,single_02925,5,24.774857042639034,33.25558650877267,12.083356908319587,0.56
cluster02,single_02926,6,22.19153523105414,26.58789589777133,5.177390383399369,0.022692307692307692
cluster02,single_02927,7,31.519797321209694,41.9763982885394,1.972399164180611,0.9823076923076923
cluster02,single_02928,8,25.700128861662765,35.23118341400744,29.157387592037754,0.5823076923076923
cluster02,single_02929,9,26.8590132708032,34.31169749886084,1.0469342685885799,0.7207692307692307
cluster02,single_02930,0,26.081112977739874,35.919797787956405,13.348547000849162,0.5753846153846154
cluster02,single_02931,1,25.45355876830027,32.5734913974443,2.513811758635898,0.6707692307692308
cluster02,single_02932,2,26.043671295572366,36.165497247005426,40.07723453555977,0.6573076923076923
cluster02,single_02933,3,22.215638249487853,26.088860993703108,2.8666521564588123,0.25846153846153846
cluster02,single_02934,4,22.829350709977607,28.101989289199572,14.84766074168862,0.45269230769230767
cluster02,single_02935,5,25.94336531936462,33.18887539520191,3.3027573360373235,0.8353846153846154
cluster02,single_02936,6,26.571641766478738,34.81909671876084,6.21637042532295,0.8892307692307693
cluster02,single_02937,7,24.612581100593463,33.37381846992736,15.492891680985155,0.5307692307692308
cluster02,single_02938,8,29.80249408066104,39.649862354838746,1.224612233644938,0.8930769230769231
cluster02,single_02939,9,25.84376101307422,33.64979613496969,2.7596404377357016,0.6342307692307693
cluster02,single_02940,0,24.291307881817197,33.144979990283645,35.54848512714874,0.42115384615384616
cluster02,single_02941,1,24.782215933780847,32.077130101696895,1.8823199413240561,0.7457692307692307
cluster02,single_02942,2,23.50168675653079,28.948021377515087,2.348721527706855,0.5861538461538461
cluster02,single_02943,3,30.099724409776726,40.027338977083886,1.4044172773710608,0.9757692307692307
cluster02,single_02944,4,22.79407955417402,26.863956410902077,1.1246819796416625,0.4323076923076923
cluster02,single_02945,5,26.410073292344503,36.792393702561675,30.671444185580174,0.6076923076923076
cluster02,single_02946,6,22.65152265836795,29.69214436975915,30.613527184514382,0.12384615384615384
cluster02,single_02947,7,31.078683224451005,41.036176678209074,2.3519468869637916,0.9357692307692308
cluster02,single_02948,8,22.659959116686334,26.83297883767999,2.8634567310802908,0.12576923076923077
cluster02,single_02949,9,27.400679857894456,34.735482514592235,5.135931780921757,0.8992307692307693
cluster02,single_02950,0,21.91587371913789,25.87338331360455,4.160061549510861,0.001153846153846154
cluster02,single_02951,1,24.543252121268562,33.11517011034325,51.828922554599416,0.3973076923076923
cluster02,single_02952,2,23.49043361018755,28.515940269399966,2.4059739730253256,0.205
cluster02,single_02953,3,22.77022025307129,27.84903426421081,8.383413393636953,0.43615384615384617
cluster02,single_02954,4,29.421259070806922,39.82209575391239,4.184184647042665,0.9596153846153846
cluster02,single_02955,5,29.50828196979635,39.24928080723443,0.5431458565404187,0.9203846153846154
cluster02,single_02956,6,24.105307688456264,32.59820345528027,23.758279356092032,0.3923076923076923
cluster02,single_02957,7,26.283983878603653,33.845479556493714,9.19563333039009,0.8819230769230769
cluster02,single_02958,8,27.517207476706893,37.24038016141215,20.872200271185378,0.7411538461538462
cluster02,single_02959,9,27.465832017855675,34.70729222769841,9.0883614119759,0.9773076923076923
cluster02,single_02960,0,22.95440327206628,28.326763829326215,8.821780437276095,0.24769230769230768
cluster02,single_02961,1,23.71419949601805,29.834331312140176,9.59884098791481,0.2915384615384615
cluster02,single_02962,2,26.53334525029918,34.11093589914731,8.645357503637692,0.7280769230769231
cluster02,single_02963,3,22.084765591930857,26.159385661237593,2.746759150915278,0.002307692307692308
cluster02,single_02964,4,24.42859847611046,33.01107330815361,16.61997920003404,0.39192307692307693
cluster02,single_02965,5,26.937529795962813,37.6757695402344,9.14365946387799,0.7569230769230769
cluster02,single_02966,6,29.232869426195784,39.5318791515341,4.9612970518060635,0.8303846153846154
cluster02,single_02967,7,24.229714037362687,32.14657986576609,25.770102047597405,0.48
cluster02,single_02968,8,25.881993383287313,36.01967867186211,14.600108057411836,0.6476923076923077
cluster02,single_02969,9,26.90841225779884,37.0056127932246,8.796166066143883,0.6538461538461539
cluster02,single_02970,0,24.45101236418677,32.484023342292176,9.930873650864731,0.39692307692307693
cluster02,single_02971,1,23.762096717463155,29.777541917495324,20.009128188872392,0.24961538461538463
cluster02,single_02972,2,27.711856350753642,38.4063740126531,17.611352542070843,0.7642307692307693
cluster02,single_02973,3,22.89637039313814,28.17327158810545,10.231112425680056,0.09384615384615384
cluster02,single_02974,4,26.209117969974134,36.18315619954602,16.112461625406134,0.691923076923077
cluster02,single_02975,5,26.55500673212233,37.33529755850318,15.353576121955985,0.7246153846153847
cluster02,single_02976,6,29.344597692547232,36.68030482277861,2.072320851714051,0.9796153846153847
cluster02,single_02977,7,22.63586399065099,26.79344409537004,2.0325052439812406,0.023846153846153847
cluster02,single_02978,8,27.63319380075944,37.986870593775954,7.526832739775838,0.8926923076923077
cluster02,single_02979,9,24.469128542894346,33.50814106132139,90.55987973548419,0.41423076923076924
cluster02,single_02980,0,25.091746278888827,32.03679954776529,10.306733399995542,0.5315384615384615
cluster02,single_02981,1,24.921328914441457,33.74807141618342,74.83173016101173,0.5769230769230769
cluster02,single_02982,2,26.3129260248684,33.914599845484446,1.6040410370515987,0.6657692307692308
cluster02,single_02983,3,24.1462732291229,32.7394767936311,21.17331702746884,0.30346153846153845
cluster02,single_02984,4,25.168107834098763,33.48746487734659,9.771169880664795,0.48307692307692307
cluster02,single_02985,5,23.529940685782492,27.52463582811197,1.6300916288501028,0.08038461538461539
cluster02,single_02986,6,25.845388353167944,33.61157229205823,5.999042940566005,0.6538461538461539
cluster02,single_02987,7,27.91678633826667,36.695279482578975,10.028790268393152,0.8776923076923077
cluster02,single_02988,8,23.67245966608095,28.744544422848087,0.5521850167847512,0.37346153846153846
cluster02,single_02989,9,29.974347415142066,37.44418463646067,3.095043887045845,0.9934615384615385
cluster02,single_02990,0,28.320876737036826,38.72521321310967,8.048110644354404,0.806923076923077
cluster02,single_02991,1,26.86225386424153,37.974993951925356,10.489452788039689,0.8480769230769231
cluster02,single_02992,2,24.992825593872947,33.31381731985497,8.082580726333422,0.5934615384615385
cluster02,single_02993,3,31.382006888846664,41.274454197117706,0.8857435899953428,0.9757692307692307
cluster02,single_02994,4,24.284999068471794,31.96204532480743,11.077104457062678,0.6396153846153846
cluster02,single_02995,5,26.171831643407348,33.14084032947246,4.054426152019914,0.6419230769230769
cluster02,single_02996,6,26.768813348502558,33.665897489266236,4.357296594624978,0.7453846153846154
cluster02,single_02997,7,26.19513089225207,36.67849327691099,21.40227704697794,0.6319230769230769
cluster02,single_02998,8,25.696004491307036,34.326040044339095,44.35835034802,0.6596153846153846
cluster02,single_02999,9,22.785853240302767,26.948040780188016,6.682078259130702,0.03923076923076923
cluster03,single_03000,0,28.214342021595904,39.38159012020125,7.469382391496578,0.8003846153846154
cluster03,single_03001,1,25.404374550778357,34.21840378075172,42.07929125152218,0.7826923076923077
cluster03,single_03002,2,23.078883176639025,28.13549730604841,6.8074504396972655,0.24884615384615386
cluster03,single_03003,3,23.15064401478768,28.99734679080297,18.218590646669256,0.49538461538461537
cluster03,single_03004,4,24.246985433074247,32.51282073116114,18.600676822545843,0.6265384615384615
cluster03,single_03005,5,27.601813017300096,37.98390212961424,3.0671298192391228,0.7546153846153846
cluster03,single_03006,6,23.317519690651675,28.09928106595265,5.845786096263162,0.12461538461538461
cluster03,single_03007,7,27.871936425764567,38.5466500182924,10.501333419698769,0.7746153846153846
cluster03,single_03008,8,26.09799807066727,34.21266411508618,5.618040433266619,0.6061538461538462
cluster03,single_03009,9,24.437189319775687,33.165277393737604,20.391114680852134,0.36653846153846154
cluster03,single_03010,0,25.07637708610279,32.62942527530879,5.575027642709833,0.5323076923076923
cluster03,single_03011,1,24.88651222934385,32.83117648454113,6.274827807087577,0.45653846153846156
cluster03,single_03012,2,27.03489549191157,37.44034629831511,8.988214706632103,0.8611538461538462
cluster03,single_03013,3,30.216636930967088,40.21424401766063,3.456929280132483,0.9103846153846153
cluster03,single_03014,4,28.695561028037673,35.61668521592409,5.023377679831041,0.9069230769230769
cluster03,single_03015,5,22.654321242042467,27.800027832890567,9.505882921568842,0.05269230769230769
cluster03,single_03016,6,28.07562232004473,39.20093433803787,6.998311853560039,0.9073076923076923
cluster03,single_03017,7,25.878249428045653,35.94036674243528,40.5106067421784,0.6519230769230769
cluster03,single_03018,8,31.958688096783334,42.12164482520853,1.368198968113056,0.9711538461538461
cluster03,single_03019,9,27.442227273822645,36.65058678612743,12.771986745564663,0.8973076923076924
cluster03,single_03020,0,26.402418172852943,33.99600803523971,10.786313736542414,0.7834615384615384
cluster03,single_03021,1,23.76731912916027,29.707049208677372,6.994294113455611,0.415
cluster03,single_03022,2,27.917890194201448,38.19819852518892,18.332229835984087,0.9046153846153846
cluster03,single_03023,3,24.240683850249713,33.33235004155429,56.72947212826716,0.4723076923076923
cluster03,single_03024,4,23.19247395860923,27.95416810505712,3.1027600758928835,0.14884615384615385
cluster03,single_03025,5,24.66797254360832,33.35263099281605,21.140070580877367,0.708076923076923
cluster03,single_03026,6,26.039479016550445,33.62634713734387,0.9263370446908651,0.7330769230769231
cluster03,single_03027,7,23.678325823010294,30.165515202891363,12.889732547484247,0.38846153846153847
cluster03,single_03028,8,24.927049217040928,29.377948479032483,0.8188645949663659,0.6423076923076924
cluster03,single_03029,9,26.717429013279023,35.905739911458284,7.9885625075506494,0.6834615384615385
cluster03,single_03030,0,24.418989386963883,32.38797218514647,16.75159715581686,0.6673076923076923
cluster03,single_03031,1,26.04454149907789,33.23009184504437,1.477649649895215,0.6873076923076923
cluster03,single_03032,2,23.279254942175474,30.400441317188225,25.805943242469983,0.32653846153846156
cluster03,single_03033,3,24.26012892741236,32.233398707410934,10.451248580380572,0.37615384615384617
cluster03,single_03034,4,22.350245009958797,27.161757018142037,0.8901010232225632,0.03653846153846154
cluster03,single_03035,5,27.847512063404015,38.90124789801986,8.631327723536623,0.7707692307692308
cluster03,single_03036,6,24.9999947885414,33.31320361780326,13.278723837540285,0.7265384615384616
cluster03,single_03037,7,23.60293447202043,28.588004410694904,3.731336873659888,0.6430769230769231
cluster03,single_03038,8,23.620127312817747,31.115066560812,7.285303368328023,0.5742307692307692
cluster03,single_03039,9,22.78376736245924,28.325677767945482,7.450009424463704,0.08576923076923076
cluster03,single_03040,0,26.09322009663148,33.44119301389506,10.69154398935493,0.6326923076923077
cluster03,single_03041,1,26.273361671548514,35.59515591200989,20.522838923079643,0.6396153846153846
cluster03,single_03042,2,26.56021008649073,35.222049518605644,17.69176772149488,0.7688461538461538
cluster03,single_03043,3,27.385790682851628,38.69916228882958,14.003764988077547,0.7746153846153846
cluster03,single_03044,4,23.413615214889255,30.32642917337475,13.756948907660236,0.3457692307692308
cluster03,single_03045,5,24.193424571313674,29.114107531259112,3.064939706892382,0.49884615384615383
cluster03,single_03046,6,24.40086338836656,32.77739096931621,45.274116324131086,0.41923076923076924
cluster03,single_03047,7,26.94967209440533,34.051116659800265,6.773110827322427,0.9538461538461539
cluster03,single_03048,8,22.992634643089577,29.086182311665855,39.433103632264235,0.2611538461538462
cluster03,single_03049,9,25.44019332343989,33.06636514852112,7.529995798864231,0.5769230769230769
cluster03,single_03050,0,25.07223420697494,32.0052129784012,3.9119541065921517,0.5334615384615384
cluster03,single_03051,1,25.203116035738535,33.69563859866368,19.215363529568826,0.7715384615384615
cluster03,single_03052,2,25.45948368966918,33.19047372068434,14.653103573901998,0.8273076923076923
cluster03,single_03053,3,23.12793042719224,27.08492087865621,2.120863265696145,0.5361538461538462
cluster03,single_03054,4,23.90525253490693,32.337901436332146,19.594037944146315,0.5892307692307692
cluster03,single_03055,5,27.298847982288706,34.162730792637696,4.117416528794406,0.8934615384615384
cluster03,single_03056,6,31.78501969917344,42.35478775217803,1.5866586465852046,0.9853846153846154
cluster03,single_03057,7,24.530527064907986,32.41727671748277,12.405139263785616,0.45576923076923076
cluster03,single_03058,8,24.90445693108172,34.155681836620815,41.44455177825375,0.6953846153846154
cluster03,single_03059,9,27.733839449389453,38.6823724870269,8.017252103139958,0.7261538461538461
cluster03,single_03060,0,23.323027212392297,29.120079065042614,3.1445056125380484,0.2073076923076923
cluster03,single_03061,1,30.395678630217986,40.41244931353144,3.45846692541685,0.9326923076923077
cluster03,single_03062,2,23.7935842047337,32.50360315539793,42.739797567489376,0.5757692307692308
cluster03,single_03063,3,25.069166918907488,33.24834690777409,8.871278762483147,0.4753846153846154
cluster03,single_03064,4,27.41849821358296,38.15332750633269,13.068270036503767,0.7653846153846153
cluster03,single_03065,5,23.989651804857797,30.02266172236203,20.387464831067792,0.6365384615384615
cluster03,single_03066,6,24.10423150262174,32.062723282941576,18.51924895544377,0.62
cluster03,single_03067,7,22.103423360518665,26.79665115592177,3.8206221625014964,0.255
cluster03,single_03068,8,29.75427160429404,38.95654402313404,0.8688153914583006,0.9742307692307692
cluster03,single_03069,9,29.009763732564938,38.85500493880336,0.8853815326571178,0.9423076923076923
cluster03,single_03070,0,22.377561674983347,28.032770384778253,36.5715555037417,0.0673076923076923
cluster03,single_03071,1,25.904948213474395,33.362159755432614,8.008120089698822,0.8603846153846154
cluster03,single_03072,2,25.635468512590982,35.88465385956694,53.28424087044361,0.5638461538461539
cluster03,single_03073,3,22.286970325079057,26.929114531136364,11.577110025880154,0.11
cluster03,single_03074,4,24.727041317693434,32.849683319575554,19.149861246985953,0.4592307692307692
cluster03,single_03075,5,26.20071488414965,36.47485625745486,29.136169824202785,0.63
cluster03,single_03076,6,30.902238592056186,41.21815245619571,1.003757936991756,0.9757692307692307
cluster03,single_03077,7,25.300633626813102,34.82707424251162,16.058045627613,0.5319230769230769
cluster03,single_03078,8,24.914645331856125,32.6609652388286,7.01058480565289,0.5842307692307692
cluster03,single_03079,9,23.495873488964687,27.353194970760132,2.327365508081213,0.15115384615384617
cluster03,single_03080,0,24.538844443068367,32.314320601056316,6.04955895023363,0.45346153846153847
cluster03,single_03081,1,26.19842824649517,33.219057645422254,2.480121462007806,0.6938461538461539
cluster03,single_03082,2,22.523803343373213,27.562729031170395,7.393196687416113,0.05846153846153846
cluster03,single_03083,3,26.626732453189224,36.23026028591626,11.492918259081996,0.8538461538461538
cluster03,single_03084,4,25.97948983236159,35.47255495741671,3.451885984104174,0.6230769230769231
cluster03,single_03085,5,22.740978267550073,27.592371544604287,6.9782812579578435,0.09846153846153846
cluster03,single_03086,6,27.525361193546694,35.17650265994759,20.36775284179612,0.9465384615384616
cluster03,single_03087,7,29.98302036885828,39.39776406411375,3.119478470492521,0.9373076923076923
cluster03,single_03088,8,26.892352528673715,37.637493276844346,17.75637700893055,0.6457692307692308
cluster03,single_03089,9,26.014800984093466,33.13327856363787,3.9761752339867167,0.8442307692307692
cluster03,single_03090,0,30.171132944554454,40.02294950525005,2.4739233915331376,0.948076923076923
cluster03,single_03091,1,24.58590952948815,33.43285161107486,14.10480768570754,0.5238461538461539
cluster03,single_03092,2,25.301966386665814,32.38908371872491,12.482295714574937,0.5073076923076923
cluster03,single_03093,3,24.520900293260716,29.276139024520734,0.7101393837091602,0.786923076923077
cluster03,single_03094,4,22.44638209629353,25.882145068526352,0.7193329448021961,0.2907692307692308
cluster03,single_03095,5,27.337368844324843,37.82972553584917,8.803248414693483,0.8846153846153846
cluster03,single_03096,6,25.792205880285586,32.376601806589434,0.394795527038605,0.6088461538461538
cluster03,single_03097,7,23.323585624587086,27.90483303470021,5.420315679459268,0.5796153846153846
cluster03,single_03098,8,24.339502137600316,32.66205068908793,20.258191095236864,0.405
cluster03,single_03099,9,23.148413520117575,27.94770107114825,3.067160673322835,0.08461538461538462
cluster03,single_03100,0,23.685894032456062,28.37865691966744,2.1895017946997557,0.13923076923076924
cluster03,single_03101,1,24.728881021871082,28.897965348447823,1.0019248825785612,0.6223076923076923
cluster03,single_03102,2,22.098453776159257,25.724411356368392,2.362084767156579,0.0038461538461538464
cluster03,single_03103,3,25.54379916319308,34.015950072033746,27.390555190351648,0.6519230769230769
cluster03,single_03104,4,26.232445143809198,33.92897231041082,8.151216591803315,0.7519230769230769
cluster03,single_03105,5,26.1350552035733,36.26568459177032,9.251484537832809,0.5853846153846154
cluster03,single_03106,6,26.04063464579275,35.532805973015094,22.081828596881135,0.6115384615384616
cluster03,single_03107,7,22.61660583598767,28.68432493681075,29.858210964813782,0.2153846153846154
cluster03,single_03108,8,24.93804103234857,33.04744420720275,7.1781530686043995,0.4646153846153846
cluster03,single_03109,9,25.886739246955784,35.88543492332714,18.389024127189963,0.7680769230769231
cluster03,single_03110,0,26.035489160826266,33.62973448867355,18.124087703663154,0.6046153846153847
cluster03,single_03111,1,26.323660351544454,35.91163552597037,14.524270576527426,0.6211538461538462
cluster03,single_03112,2,25.352527063137533,32.52040255789014,2.089254220449715,0.5915384615384616
cluster03,single_03113,3,26.46001180009492,36.29728731486221,21.44946067647922,0.6103846153846154
cluster03,single_03114,4,26.263219472307537,33.09339057056645,0.3002342862729599,0.7046153846153846
cluster03,single_03115,5,28.82910942248498,39.60333004776612,7.110034042727822,0.8292307692307692
cluster03,single_03116,6,24.13105790646345,29.743668573704728,6.070729067788026,0.3515384615384615
cluster03,single_03117,7,24.235190518289983,31.10333710275281,1.4923232805477364,0.5119230769230769
cluster03,single_03118,8,25.66659505566189,33.543818015647254,5.297198243086729,0.6876923076923077
cluster03,single_03119,9,22.8009693859381,27.737697909193606,5.661412482890796,0.09115384615384615
cluster03,single_03120,0,31.024050221614463,42.25116707990677,0.6427747096938445,0.9065384615384615
cluster03,single_03121,1,26.287445255264128,37.005982465130245,11.164759295561424,0.7980769230769231
cluster03,single_03122,2,24.180849558968124,29.805234114029158,3.3910573670136896,0.4776923076923077
cluster03,single_03123,3,26.347454795171863,33.4268899488673,0.5040878554770392,0.8796153846153846
cluster03,single_03124,4,24.049321236967305,32.66697991109967,34.2177799196145,0.6288461538461538
cluster03,single_03125,5,27.596708326272392,38.65610604275868,14.799518027233663,0.8103846153846154
cluster03,single_03126,6,25.904495992955468,35.6567750201708,29.686201428758146,0.5926923076923077
cluster03,single_03127,7,24.27015330576169,32.34257985483546,20.545799369802644,0.3676923076923077
cluster03,single_03128,8,32.00995812988743,42.80529202882275,0.8513055088549136,0.9723076923076923
cluster03,single_03129,9,28.501891482259317,38.42270679380338,3.5789326520379907,0.7873076923076923
cluster03,single_03130,0,28.572214208982388,39.262369114015215,7.988972886521861,0.8496153846153847
cluster03,single_03131,1,25.06782252133056,32.84655593549843,12.105492073179123,0.6057692307692307
cluster03,single_03132,2,26.05219417661967,32.75989656019514,0.31543673596080785,0.7673076923076924
cluster03,single_03133,3,25.41735585422499,34.54036832741105,56.204018895755894,0.6165384615384616
cluster03,single_03134,4,24.64426286661862,33.41167727439593,19.83859212744639,0.465
cluster03,single_03135,5,32.55810244706571,42.992390704376014,0.5749651358558799,0.9753846153846154
cluster03,single_03136,6,27.554127219331214,36.043320291346795,77.98036605391378,0.9453846153846154
cluster03,single_03137,7,23.202875370479557,28.860717563002527,5.986256349142651,0.3088461538461538
cluster03,single_03138,8,26.683408873494773,33.76270496855415,5.05874885185395,0.8269230769230769
cluster03,single_03139,9,22.95540549486196,28.64849532598757,13.143787017995091,0.1
cluster03,single_03140,0,22.1582142957567,28.233238130206658,35.88504166904229,0.13
cluster03,single_03141,1,22.784508190532026,27.679327181986707,8.284593256123868,0.19538461538461538
cluster03,single_03142,2,28.774626895283358,38.682310352349226,1.4812254156159403,0.8492307692307692
cluster03,single_03143,3,23.25534723767638,29.09425059938648,12.9156162810473,0.5280769230769231
cluster03,single_03144,4,22.559393689368452,26.27928149944001,1.5986325132208794,0.3423076923076923
cluster03,single_03145,5,25.55580951901473,35.775778834986404,9.851216465541253,0.561923076923077
cluster03,single_03146,6,24.67061522164954,29.773602646303612,1.023304327427511,0.4076923076923077
cluster03,single_03147,7,27.99607395889824,35.6440853949915,5.047519928463404,0.9626923076923077
cluster03,single_03148,8,27.865674819523964,34.747169975808674,3.603703514547567,0.8476923076923077
cluster03,single_03149,9,22.971717247624078,26.251809437991284,0.25709897183026964,0.06346153846153846
cluster03,single_03150,0,26.671228393434216,34.62718967323456,12.354724550008303,0.791923076923077
cluster03,single_03151,1,26.083701669494506,34.590160278633405,3.751537646580707,0.6592307692307692
cluster03,single_03152,2,24.40997969200041,32.81225341299954,28.62740255927722,0.6538461538461539
cluster03,single_03153,3,27.47373461487039,34.87905969802576,2.8282124144989638,0.84
cluster03,single_03154,4,23.248695760914213,29.270211084548468,27.355154449948174,0.30346153846153845
cluster03,single_03155,5,25.420789724558194,35.96193963870277,56.22796261999564,0.7292307692307692
cluster03,single_03156,6,29.512398829874755,39.450223097858135,5.049224808192112,0.8626923076923076
cluster03,single_03157,7,27.520489859912132,37.132538394925426,10.240791425872741,0.7953846153846154
cluster03,single_03158,8,22.42047861084741,28.020121611001787,12.282578712726256,0.3638461538461538
cluster03,single_03159,9,26.005266279524008,33.2042097739763,4.555566816813808,0.8692307692307693
cluster03,single_03160,0,27.7719867442427,38.90570395649984,14.55148844463215,0.8961538461538462
cluster03,single_03161,1,26.19178950291474,35.50867055123385,56.968758838479474,0.68
cluster03,single_03162,2,23.05806182170285,29.155515783467482,10.695744589286878,0.2684615384615385
cluster03,single_03163,3,23.792066616312148,29.060434718234788,1.1025941996155446,0.4280769230769231
cluster03,single_03164,4,23.50851722701202,28.122373195868455,4.463981446481998,0.1976923076923077
cluster03,single_03165,5,25.98940666838089,32.98654647049004,1.4770085362415133,0.6288461538461538
cluster03,single_03166,6,24.633863862427898,32.68371960785511,15.419755442401259,0.6815384615384615
cluster03,single_03167,7,25.308684808374874,31.746752274673433,1.1703398588691645,0.5276923076923077
cluster03,single_03168,8,26.58213686921766,37.39256445960842,20.577594812908007,0.6580769230769231
cluster03,single_03169,9,27.4833781330644,36.17625734436253,7.102410807597189,0.9296153846153846
cluster03,single_03170,0,24.516173016085403,32.38634432317517,10.026423848512357,0.4034615384615385
cluster03,single_03171,1,24.99388333995852,33.26165878698454,3.6512145486404846,0.7330769230769231
cluster03,single_03172,2,26.506935314871594,33.90782765944607,8.79473226011626,0.693076923076923
cluster03,single_03173,3,22.492658214953185,27.01696687194881,4.225836721874541,0.1026923076923077
cluster03,single_03174,4,27.161569277684798,34.17926462641295,4.8263744716796815,0.8311538461538461
cluster03,single_03175,5,29.966271860203808,40.37445816435492,3.9648729088044643,0.9111538461538462
cluster03,single_03176,6,26.500771724010512,34.34550637033438,27.8121338035586,0.6711538461538461
cluster03,single_03177,7,23.40516169503019,27.94952822107625,3.723603966975983,0.18692307692307691
cluster03,single_03178,8,24.154149028024587,31.77753508795217,17.1554522952477,0.47192307692307695
cluster03,single_03179,9,22.338486047654936,27.876807616279574,11.59154476034743,0.038461538461538464
cluster03,single_03180,0,27.45750801789386,37.907668737099115,5.914468021244036,0.8003846153846154
cluster03,single_03181,1,24.599388303894457,32.56676552071844,8.90874890746535,0.5403846153846154
cluster03,single_03182,2,25.18865285177162,33.335913038915784,13.538072668588049,0.4819230769230769
cluster03,single_03183,3,22.588950202362387,28.049987310916023,19.394438531955945,0.08923076923076922
cluster03,single_03184,4,26.66899530711582,36.898901789373454,32.460853774443386,0.8338461538461538
cluster03,single_03185,5,22.38072257706942,26.30753139768237,2.1674685404699923,0.008461538461538461
cluster03,single_03186,6,24.013996131557718,32.5978227331904,53.532367058908626,0.3726923076923077
cluster03,single_03187,7,27.710163666938907,34.68572806947067,9.129475450506073,0.9888461538461538
cluster03,single_03188,8,25.16744255899971,32.49839079754899,6.653060114238752,0.5442307692307692
cluster03,single_03189,9,26.505692572957397,34.25313488765616,7.905268422966919,0.8903846153846153
cluster03,single_03190,0,21.99849701185106,26.531441500066308,4.2331447667752595,0.21807692307692308
cluster03,single_03191,1,24.615810224867683,33.254274713708604,10.312084685155739,0.671923076923077
cluster03,single_03192,2,24.008924205533123,28.81332038740398,1.1534641370976422,0.4623076923076923
cluster03,single_03193,3,27.695934599569345,35.06064011255481,7.7064072782492605,0.8969230769230769
cluster03,single_03194,4,24.30351915885018,32.01764762654583,2.691888531178845,0.3773076923076923
cluster03,single_03195,5,23.550191154973913,28.729963653346093,4.050331413011279,0.3596153846153846
cluster03,single_03196,6,24.099101347187407,32.07859039515439,9.52169711235776,0.39192307692307693
cluster03,single_03197,7,24.476649864491897,32.8931897370106,10.910172823709757,0.4511538461538461
cluster03,single_03198,8,28.571581202558367,39.52849498531966,5.261731675469572,0.845
cluster03,single_03199,9,25.392161437455503,32.742286317435195,11.208806159612664,0.5726923076923077
